artifact,dataset,model,operator,fold,branches,residual_mode,timestamp,matrix_name,mean_cosine_depth,max_cosine_depth,min_cosine_depth
cosine_depth,ENZYMES,MatrixResGated,GCNConv,4,B3,sparse,20260506_224123,cosine_depth,0.8226361609995365,1.0,0.5554808378219604
cosine_depth,ENZYMES,MatrixRes,GCNConv,0,B3,identity,20260506_220155,cosine_depth,0.9023538716137409,1.0,0.7804811596870422
cosine_depth,ENZYMES,MatrixRes,GCNConv,0,B3,identity,20260506_223827,cosine_depth,0.9359605647623539,1.000000238418579,0.8388122916221619
cosine_depth,ENZYMES,MatrixRes,GCNConv,1,B3,identity,20260506_223930,cosine_depth,0.8557755462825298,1.0000001192092896,0.6186316013336182
cosine_depth,ENZYMES,MatrixRes,GCNConv,2,B3,identity,20260506_223933,cosine_depth,0.8910909630358219,1.0000001192092896,0.7003921270370483
cosine_depth,ENZYMES,MatrixRes,GCNConv,3,B3,identity,20260506_223939,cosine_depth,0.8199585601687431,1.0,0.5960730910301208
cosine_depth,ENZYMES,MatrixRes,GCNConv,4,B3,identity,20260506_224018,cosine_depth,0.8928984776139259,1.0,0.7067634463310242
cosine_depth,ENZYMES,Plain,GCNConv,0,B3,identity,20260506_220147,cosine_depth,0.483300406485796,1.0000001192092896,0.145646333694458
cosine_depth,ENZYMES,Plain,GCNConv,0,B3,identity,20260506_223546,cosine_depth,0.47182164806872606,1.0000001192092896,0.10245607048273087
cosine_depth,ENZYMES,Plain,GCNConv,1,B3,identity,20260506_223611,cosine_depth,0.4501711502671242,1.0,0.2320493459701538
cosine_depth,ENZYMES,Plain,GCNConv,2,B3,identity,20260506_223636,cosine_depth,0.4755665995180607,1.0000001192092896,0.26684442162513733
cosine_depth,ENZYMES,Plain,GCNConv,3,B3,identity,20260506_223642,cosine_depth,0.4238776434212923,1.0,0.15864704549312592
cosine_depth,ENZYMES,Plain,GCNConv,4,B3,identity,20260506_223630,cosine_depth,0.5091165527701378,1.0000001192092896,0.2241934835910797
cosine_depth,ENZYMES,VerticalRes,GCNConv,0,B3,identity,20260506_220153,cosine_depth,0.8441675044596195,1.0000001192092896,0.6316465139389038
cosine_depth,ENZYMES,VerticalRes,GCNConv,0,B3,identity,20260506_223644,cosine_depth,0.8441674970090389,1.0000001192092896,0.6316465139389038
cosine_depth,ENZYMES,VerticalRes,GCNConv,1,B3,identity,20260506_223655,cosine_depth,0.7468345835804939,1.0000001192092896,0.4264729917049408
cosine_depth,ENZYMES,VerticalRes,GCNConv,2,B3,identity,20260506_223713,cosine_depth,0.7660459913313389,1.0000001192092896,0.45333993434906006
cosine_depth,ENZYMES,VerticalRes,GCNConv,3,B3,identity,20260506_223725,cosine_depth,0.7263451889157295,1.0,0.41938307881355286
cosine_depth,ENZYMES,VerticalRes,GCNConv,4,B3,identity,20260506_223716,cosine_depth,0.7445309497416019,1.0000001192092896,0.4246838390827179
cosine_depth,PROTEINS,HorizontalRes,GCNConv,0,B1,identity,20260507_075815,cosine_depth,0.47775071673095226,1.0000001192092896,0.24444173276424408
cosine_depth,PROTEINS,HorizontalRes,GCNConv,0,B2,identity,20260507_075937,cosine_depth,0.5057764574885368,1.000000238418579,0.2961255609989166
cosine_depth,PROTEINS,HorizontalRes,GCNConv,0,B3,identity,20260506_220101,cosine_depth,0.5537150669842958,1.0000001192092896,0.21520332992076874
cosine_depth,PROTEINS,HorizontalRes,GCNConv,0,B3,identity,20260506_221921,cosine_depth,0.4609400052577257,1.0,0.17580141127109528
cosine_depth,PROTEINS,HorizontalRes,GCNConv,0,B3,identity,20260507_080101,cosine_depth,0.4647289700806141,1.000000238418579,0.17249487340450287
cosine_depth,PROTEINS,HorizontalRes,GCNConv,0,B4,identity,20260507_080459,cosine_depth,0.4892749600112438,1.0000001192092896,0.19319355487823486
cosine_depth,PROTEINS,HorizontalRes,GCNConv,0,B5,identity,20260507_080928,cosine_depth,0.496511522680521,1.0000001192092896,0.2602986693382263
cosine_depth,PROTEINS,HorizontalRes,GCNConv,0,B6,identity,20260507_081527,cosine_depth,0.46737793274223804,1.0000001192092896,0.18556217849254608
cosine_depth,PROTEINS,HorizontalRes,GCNConv,0,B7,identity,20260507_082054,cosine_depth,0.48364044912159443,1.0000001192092896,0.2213403731584549
cosine_depth,PROTEINS,HorizontalRes,GCNConv,0,B8,identity,20260507_082958,cosine_depth,0.4505637250840664,1.0000001192092896,0.19225358963012695
cosine_depth,PROTEINS,HorizontalRes,GCNConv,1,B1,identity,20260507_075823,cosine_depth,0.42791246995329857,1.000000238418579,0.19488893449306488
cosine_depth,PROTEINS,HorizontalRes,GCNConv,1,B2,identity,20260507_075956,cosine_depth,0.522204052656889,1.0000001192092896,0.2849171757698059
cosine_depth,PROTEINS,HorizontalRes,GCNConv,1,B3,identity,20260506_221942,cosine_depth,0.4421989228576422,1.0000001192092896,0.15612275898456573
cosine_depth,PROTEINS,HorizontalRes,GCNConv,1,B3,identity,20260507_080159,cosine_depth,0.44197856821119785,1.0000001192092896,0.15580880641937256
cosine_depth,PROTEINS,HorizontalRes,GCNConv,1,B4,identity,20260507_080521,cosine_depth,0.44988489151000977,1.0000001192092896,0.1477729082107544
cosine_depth,PROTEINS,HorizontalRes,GCNConv,1,B5,identity,20260507_080959,cosine_depth,0.45165819860994816,1.0000001192092896,0.17964263260364532
cosine_depth,PROTEINS,HorizontalRes,GCNConv,1,B6,identity,20260507_081602,cosine_depth,0.46358597464859486,1.000000238418579,0.17370502650737762
cosine_depth,PROTEINS,HorizontalRes,GCNConv,1,B7,identity,20260507_082355,cosine_depth,0.47005328349769115,1.0000003576278687,0.20839597284793854
cosine_depth,PROTEINS,HorizontalRes,GCNConv,1,B8,identity,20260507_083026,cosine_depth,0.49351396039128304,1.0000001192092896,0.2782811224460602
cosine_depth,PROTEINS,HorizontalRes,GCNConv,2,B1,identity,20260507_075823,cosine_depth,0.4539099372923374,1.0,0.21768827736377716
cosine_depth,PROTEINS,HorizontalRes,GCNConv,2,B2,identity,20260507_075925,cosine_depth,0.48777307383716106,1.0,0.2072034329175949
cosine_depth,PROTEINS,HorizontalRes,GCNConv,2,B3,identity,20260506_221939,cosine_depth,0.4802677184343338,1.0000001192092896,0.2139870524406433
cosine_depth,PROTEINS,HorizontalRes,GCNConv,2,B3,identity,20260507_080133,cosine_depth,0.4711873531341553,1.0000001192092896,0.1931513547897339
cosine_depth,PROTEINS,HorizontalRes,GCNConv,2,B4,identity,20260507_080434,cosine_depth,0.4905911646783352,1.0,0.22369441390037537
cosine_depth,PROTEINS,HorizontalRes,GCNConv,2,B5,identity,20260507_080908,cosine_depth,0.45978419203311205,1.0000001192092896,0.12001068145036697
cosine_depth,PROTEINS,HorizontalRes,GCNConv,2,B6,identity,20260507_081438,cosine_depth,0.45538910292088985,1.0,0.1824091225862503
cosine_depth,PROTEINS,HorizontalRes,GCNConv,2,B7,identity,20260507_082132,cosine_depth,0.46787477657198906,1.0,0.18174777925014496
cosine_depth,PROTEINS,HorizontalRes,GCNConv,2,B8,identity,20260507_082750,cosine_depth,0.4529421925544739,1.0000001192092896,0.1420021653175354
cosine_depth,PROTEINS,HorizontalRes,GCNConv,3,B1,identity,20260507_075842,cosine_depth,0.4680419433861971,1.0000001192092896,0.20221365988254547
cosine_depth,PROTEINS,HorizontalRes,GCNConv,3,B2,identity,20260507_080005,cosine_depth,0.4976454861462116,1.0000001192092896,0.19564267992973328
cosine_depth,PROTEINS,HorizontalRes,GCNConv,3,B3,identity,20260506_221946,cosine_depth,0.4910031948238611,0.9999999403953552,0.197947695851326
cosine_depth,PROTEINS,HorizontalRes,GCNConv,3,B3,identity,20260507_080205,cosine_depth,0.4983463082462549,1.0,0.18472300469875336
cosine_depth,PROTEINS,HorizontalRes,GCNConv,3,B4,identity,20260507_080632,cosine_depth,0.44017383456230164,1.0,0.15040339529514313
cosine_depth,PROTEINS,HorizontalRes,GCNConv,3,B5,identity,20260507_081128,cosine_depth,0.44369036331772804,1.0000001192092896,0.1804841160774231
cosine_depth,PROTEINS,HorizontalRes,GCNConv,3,B6,identity,20260507_081811,cosine_depth,0.4456025380641222,1.0000001192092896,0.19862042367458344
cosine_depth,PROTEINS,HorizontalRes,GCNConv,3,B7,identity,20260507_082431,cosine_depth,0.42367403395473957,1.000000238418579,0.1683104932308197
cosine_depth,PROTEINS,HorizontalRes,GCNConv,3,B8,identity,20260507_083143,cosine_depth,0.459685031324625,1.0000001192092896,0.20131056010723114
cosine_depth,PROTEINS,HorizontalRes,GCNConv,4,B1,identity,20260507_075844,cosine_depth,0.5058857090771198,1.0000001192092896,0.28767526149749756
cosine_depth,PROTEINS,HorizontalRes,GCNConv,4,B2,identity,20260507_080009,cosine_depth,0.5621215552091599,1.000000238418579,0.3380545973777771
cosine_depth,PROTEINS,HorizontalRes,GCNConv,4,B3,identity,20260506_222002,cosine_depth,0.4912223815917969,1.000000238418579,0.2699165344238281
cosine_depth,PROTEINS,HorizontalRes,GCNConv,4,B3,identity,20260507_080231,cosine_depth,0.49445709958672523,1.0,0.27510735392570496
cosine_depth,PROTEINS,HorizontalRes,GCNConv,4,B4,identity,20260507_080621,cosine_depth,0.46922503411769867,1.0000001192092896,0.1358421891927719
cosine_depth,PROTEINS,HorizontalRes,GCNConv,4,B5,identity,20260507_081113,cosine_depth,0.5319566838443279,1.000000238418579,0.2406250536441803
cosine_depth,PROTEINS,HorizontalRes,GCNConv,4,B6,identity,20260507_081740,cosine_depth,0.516498738899827,1.0,0.2448679655790329
cosine_depth,PROTEINS,HorizontalRes,GCNConv,4,B7,identity,20260507_082332,cosine_depth,0.523881085216999,0.9999999403953552,0.20764648914337158
cosine_depth,PROTEINS,HorizontalRes,GCNConv,4,B8,identity,20260507_083156,cosine_depth,0.5751464627683163,1.0000001192092896,0.4080965518951416
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B1,sparse,20260507_091732,cosine_depth,0.7523503340780735,1.0000001192092896,0.5171661972999573
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B2,sparse,20260507_092148,cosine_depth,0.8460476286709309,1.0000001192092896,0.6449102163314819
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260506_220105,cosine_depth,0.9129929058253765,1.000000238418579,0.8120391368865967
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260506_222218,cosine_depth,0.8716343268752098,1.000000238418579,0.6900579929351807
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_080508,cosine_depth,0.8935041911900043,1.0000001192092896,0.7446009516716003
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_080732,cosine_depth,0.8622749038040638,1.000000238418579,0.6687113046646118
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_080735,cosine_depth,0.8842064328491688,1.0000001192092896,0.7243856191635132
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_080741,cosine_depth,0.797912672162056,1.0,0.5423398017883301
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081000,cosine_depth,0.8992141634225845,1.0000001192092896,0.751895546913147
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081007,cosine_depth,0.867515217512846,1.0000001192092896,0.6776836514472961
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081014,cosine_depth,0.8070420436561108,1.0000001192092896,0.5730503797531128
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081237,cosine_depth,0.7474121861159801,1.0,0.4615482985973358
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081244,cosine_depth,0.8984744101762772,1.0,0.7360264658927917
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081253,cosine_depth,0.8617622889578342,1.0,0.665969729423523
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081510,cosine_depth,0.8074729852378368,1.0000001192092896,0.5496946573257446
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081524,cosine_depth,0.9130416475236416,1.000000238418579,0.7688736915588379
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081533,cosine_depth,0.8913917057216167,1.0000001192092896,0.7346265316009521
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081752,cosine_depth,0.8643495216965675,1.0,0.6756675243377686
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081805,cosine_depth,0.7961824424564838,1.0,0.5311777591705322
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_081814,cosine_depth,0.659425288438797,1.0000001192092896,0.4735017716884613
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_082035,cosine_depth,0.8051802590489388,1.0000001192092896,0.595970630645752
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_082048,cosine_depth,0.8616315759718418,1.000000238418579,0.6670328974723816
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_082057,cosine_depth,0.8904677890241146,1.000000238418579,0.7338573336601257
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B3,sparse,20260507_092516,cosine_depth,0.8652204908430576,1.0000001192092896,0.6853091716766357
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B4,sparse,20260507_092906,cosine_depth,0.8581961616873741,1.0000001192092896,0.6670606136322021
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B5,sparse,20260507_093625,cosine_depth,0.8610377050936222,1.000000238418579,0.6921117305755615
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B6,sparse,20260507_094310,cosine_depth,0.8700963295996189,1.000000238418579,0.7242580056190491
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B7,sparse,20260507_095516,cosine_depth,0.8518215902149677,1.0,0.6295005679130554
cosine_depth,PROTEINS,MatrixResGated,GCNConv,0,B8,sparse,20260507_100244,cosine_depth,0.8489412032067776,0.9999999403953552,0.6269872188568115
cosine_depth,PROTEINS,MatrixResGated,GCNConv,1,B1,sparse,20260507_091839,cosine_depth,0.7288773320615292,1.0,0.4879794716835022
cosine_depth,PROTEINS,MatrixResGated,GCNConv,1,B2,sparse,20260507_092143,cosine_depth,0.8823701404035091,1.000000238418579,0.7092620730400085
cosine_depth,PROTEINS,MatrixResGated,GCNConv,1,B3,sparse,20260506_222231,cosine_depth,0.884767446666956,1.0000001192092896,0.7226923704147339
cosine_depth,PROTEINS,MatrixResGated,GCNConv,1,B3,sparse,20260507_092610,cosine_depth,0.884090006351471,1.0,0.7125295996665955
cosine_depth,PROTEINS,MatrixResGated,GCNConv,1,B4,sparse,20260507_092943,cosine_depth,0.8703296296298504,1.0000001192092896,0.6956236362457275
cosine_depth,PROTEINS,MatrixResGated,GCNConv,1,B5,sparse,20260507_093636,cosine_depth,0.8546398989856243,1.0000001192092896,0.6953155398368835
cosine_depth,PROTEINS,MatrixResGated,GCNConv,1,B6,sparse,20260507_094557,cosine_depth,0.8635464981198311,1.0000001192092896,0.6982486844062805
cosine_depth,PROTEINS,MatrixResGated,GCNConv,1,B7,sparse,20260507_095442,cosine_depth,0.860811997205019,1.0000003576278687,0.6573262214660645
cosine_depth,PROTEINS,MatrixResGated,GCNConv,1,B8,sparse,20260507_100451,cosine_depth,0.8655492626130581,1.000000238418579,0.6778206825256348
cosine_depth,PROTEINS,MatrixResGated,GCNConv,2,B1,sparse,20260507_091922,cosine_depth,0.7172037959098816,1.0000001192092896,0.4462681710720062
cosine_depth,PROTEINS,MatrixResGated,GCNConv,2,B2,sparse,20260507_092158,cosine_depth,0.8718334548175335,1.0000001192092896,0.68570476770401
cosine_depth,PROTEINS,MatrixResGated,GCNConv,2,B3,sparse,20260506_222245,cosine_depth,0.8746011406183243,1.0000001192092896,0.7086483836174011
cosine_depth,PROTEINS,MatrixResGated,GCNConv,2,B3,sparse,20260507_092611,cosine_depth,0.8751982226967812,1.000000238418579,0.7067470550537109
cosine_depth,PROTEINS,MatrixResGated,GCNConv,2,B4,sparse,20260507_093053,cosine_depth,0.8673402704298496,1.0000001192092896,0.7004520297050476
cosine_depth,PROTEINS,MatrixResGated,GCNConv,2,B5,sparse,20260507_093532,cosine_depth,0.8575476035475731,1.0000001192092896,0.6431677341461182
cosine_depth,PROTEINS,MatrixResGated,GCNConv,2,B6,sparse,20260507_094601,cosine_depth,0.8551309891045094,1.0,0.6533083319664001
cosine_depth,PROTEINS,MatrixResGated,GCNConv,2,B7,sparse,20260507_095434,cosine_depth,0.8569638095796108,1.000000238418579,0.6431100964546204
cosine_depth,PROTEINS,MatrixResGated,GCNConv,2,B8,sparse,20260507_100705,cosine_depth,0.8699852004647255,1.0000001192092896,0.679923951625824
cosine_depth,PROTEINS,MatrixResGated,GCNConv,3,B1,sparse,20260507_092001,cosine_depth,0.726332537829876,1.0000001192092896,0.4281970262527466
cosine_depth,PROTEINS,MatrixResGated,GCNConv,3,B2,sparse,20260507_092323,cosine_depth,0.8598382137715816,1.0000001192092896,0.6681882739067078
cosine_depth,PROTEINS,MatrixResGated,GCNConv,3,B3,sparse,20260506_222301,cosine_depth,0.8924445137381554,1.0000001192092896,0.7197023630142212
cosine_depth,PROTEINS,MatrixResGated,GCNConv,3,B3,sparse,20260507_092711,cosine_depth,0.8945866674184799,0.9999999403953552,0.7293906807899475
cosine_depth,PROTEINS,MatrixResGated,GCNConv,3,B4,sparse,20260507_093152,cosine_depth,0.8715173676609993,1.0,0.6970005631446838
cosine_depth,PROTEINS,MatrixResGated,GCNConv,3,B5,sparse,20260507_094027,cosine_depth,0.8557566553354263,1.0,0.6832261681556702
cosine_depth,PROTEINS,MatrixResGated,GCNConv,3,B6,sparse,20260507_094828,cosine_depth,0.8714067786931992,1.0,0.6881964206695557
cosine_depth,PROTEINS,MatrixResGated,GCNConv,3,B7,sparse,20260507_100112,cosine_depth,0.8708580657839775,1.000000238418579,0.6866470575332642
cosine_depth,PROTEINS,MatrixResGated,GCNConv,3,B8,sparse,20260507_100847,cosine_depth,0.8655796274542809,1.0,0.6826358437538147
cosine_depth,PROTEINS,MatrixResGated,GCNConv,4,B1,sparse,20260507_091950,cosine_depth,0.7634249702095985,1.0000001192092896,0.4841806888580322
cosine_depth,PROTEINS,MatrixResGated,GCNConv,4,B2,sparse,20260507_092250,cosine_depth,0.8941052667796612,1.0000001192092896,0.7391906380653381
cosine_depth,PROTEINS,MatrixResGated,GCNConv,4,B3,sparse,20260506_222306,cosine_depth,0.896626066416502,1.0000001192092896,0.745346188545227
cosine_depth,PROTEINS,MatrixResGated,GCNConv,4,B3,sparse,20260507_092751,cosine_depth,0.8967956267297268,1.0000001192092896,0.7453960180282593
cosine_depth,PROTEINS,MatrixResGated,GCNConv,4,B4,sparse,20260507_093147,cosine_depth,0.8846737444400787,1.0000001192092896,0.7079629302024841
cosine_depth,PROTEINS,MatrixResGated,GCNConv,4,B5,sparse,20260507_093905,cosine_depth,0.8990370817482471,1.0000001192092896,0.7429482936859131
cosine_depth,PROTEINS,MatrixResGated,GCNConv,4,B6,sparse,20260507_094911,cosine_depth,0.8971917107701302,1.000000238418579,0.7468104362487793
cosine_depth,PROTEINS,MatrixResGated,GCNConv,4,B7,sparse,20260507_095833,cosine_depth,0.8775338903069496,1.0,0.7199877500534058
cosine_depth,PROTEINS,MatrixResGated,GCNConv,4,B8,sparse,20260507_100813,cosine_depth,0.9136613495647907,1.0000001192092896,0.7943652868270874
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B1,identity,20260507_083105,cosine_depth,0.79728177562356,0.9999999403953552,0.5612730979919434
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B2,identity,20260507_083422,cosine_depth,0.9135743342339993,1.0000001192092896,0.7697362899780273
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260506_220101,cosine_depth,0.9186348021030426,1.000000238418579,0.8017748594284058
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260506_222106,cosine_depth,0.9084082469344139,1.0000001192092896,0.7708122134208679
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_075923,cosine_depth,0.9152370914816856,1.0,0.7808435559272766
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_075924,cosine_depth,0.9197431430220604,1.000000238418579,0.7956200838088989
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080102,cosine_depth,0.9149948805570602,1.0000001192092896,0.7799675464630127
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080247,cosine_depth,0.9155570864677429,1.0,0.7700783610343933
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080250,cosine_depth,0.8982245363295078,1.0000001192092896,0.7294021844863892
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080253,cosine_depth,0.8263672068715096,1.000000238418579,0.5923819541931152
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080503,cosine_depth,0.9046641327440739,1.0000001192092896,0.7582735419273376
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_080515,cosine_depth,0.8965003974735737,1.0000001192092896,0.731986939907074
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B3,identity,20260507_083719,cosine_depth,0.9028227254748344,1.0000001192092896,0.7550939321517944
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B4,identity,20260507_084432,cosine_depth,0.9137229807674885,0.9999999403953552,0.7648172974586487
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B5,identity,20260507_084950,cosine_depth,0.9131171144545078,1.0000001192092896,0.787042498588562
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B6,identity,20260507_085951,cosine_depth,0.9009768776595592,1.0000001192092896,0.7306718230247498
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B7,identity,20260507_090742,cosine_depth,0.9116567075252533,1.0000003576278687,0.747460663318634
cosine_depth,PROTEINS,MatrixRes,GCNConv,0,B8,identity,20260507_091235,cosine_depth,0.8824746496975422,1.0,0.6912267208099365
cosine_depth,PROTEINS,MatrixRes,GCNConv,1,B1,identity,20260507_083150,cosine_depth,0.8123410493135452,1.0000001192092896,0.6014090776443481
cosine_depth,PROTEINS,MatrixRes,GCNConv,1,B2,identity,20260507_083416,cosine_depth,0.9284956492483616,1.0,0.807113528251648
cosine_depth,PROTEINS,MatrixRes,GCNConv,1,B3,identity,20260506_214212,cosine_depth,0.9465351849794388,1.0,0.8930703997612
cosine_depth,PROTEINS,MatrixRes,GCNConv,1,B3,identity,20260506_222107,cosine_depth,0.915418516844511,1.0,0.7699986696243286
cosine_depth,PROTEINS,MatrixRes,GCNConv,1,B3,identity,20260507_083942,cosine_depth,0.9129432290792465,1.0000001192092896,0.7730129361152649
cosine_depth,PROTEINS,MatrixRes,GCNConv,1,B4,identity,20260507_084525,cosine_depth,0.9208710826933384,1.0000001192092896,0.799924373626709
cosine_depth,PROTEINS,MatrixRes,GCNConv,1,B5,identity,20260507_085216,cosine_depth,0.922033965587616,1.0,0.8009368181228638
cosine_depth,PROTEINS,MatrixRes,GCNConv,1,B6,identity,20260507_090232,cosine_depth,0.8991473019123077,1.0,0.733771562576294
cosine_depth,PROTEINS,MatrixRes,GCNConv,1,B7,identity,20260507_090809,cosine_depth,0.9191849604249,1.0000001192092896,0.7744870781898499
cosine_depth,PROTEINS,MatrixRes,GCNConv,1,B8,identity,20260507_091459,cosine_depth,0.9096562676131725,1.0000001192092896,0.7484569549560547
cosine_depth,PROTEINS,MatrixRes,GCNConv,2,B1,identity,20260507_083232,cosine_depth,0.7610258832573891,1.0,0.504912257194519
cosine_depth,PROTEINS,MatrixRes,GCNConv,2,B2,identity,20260507_083404,cosine_depth,0.9057167656719685,1.000000238418579,0.7507721185684204
cosine_depth,PROTEINS,MatrixRes,GCNConv,2,B3,identity,20260506_222104,cosine_depth,0.9029440507292747,1.0000001192092896,0.7557505369186401
cosine_depth,PROTEINS,MatrixRes,GCNConv,2,B3,identity,20260507_083830,cosine_depth,0.9137157946825027,1.0,0.7846071124076843
cosine_depth,PROTEINS,MatrixRes,GCNConv,2,B4,identity,20260507_084348,cosine_depth,0.9222914278507233,1.0000001192092896,0.7940796613693237
cosine_depth,PROTEINS,MatrixRes,GCNConv,2,B5,identity,20260507_085115,cosine_depth,0.9143847264349461,1.0000001192092896,0.7530930638313293
cosine_depth,PROTEINS,MatrixRes,GCNConv,2,B6,identity,20260507_090230,cosine_depth,0.8962177634239197,1.0000001192092896,0.714885413646698
cosine_depth,PROTEINS,MatrixRes,GCNConv,2,B7,identity,20260507_090804,cosine_depth,0.9100931994616985,1.000000238418579,0.7482507228851318
cosine_depth,PROTEINS,MatrixRes,GCNConv,2,B8,identity,20260507_091657,cosine_depth,0.8897344619035721,1.0000001192092896,0.6926307678222656
cosine_depth,PROTEINS,MatrixRes,GCNConv,3,B1,identity,20260507_083236,cosine_depth,0.7685449942946434,1.000000238418579,0.5049924254417419
cosine_depth,PROTEINS,MatrixRes,GCNConv,3,B2,identity,20260507_083532,cosine_depth,0.9240967556834221,0.9999998807907104,0.7998098731040955
cosine_depth,PROTEINS,MatrixRes,GCNConv,3,B3,identity,20260506_222145,cosine_depth,0.9261285439133644,1.0000001192092896,0.8010715246200562
cosine_depth,PROTEINS,MatrixRes,GCNConv,3,B3,identity,20260507_083939,cosine_depth,0.9267940856516361,1.0000001192092896,0.805236279964447
cosine_depth,PROTEINS,MatrixRes,GCNConv,3,B4,identity,20260507_084730,cosine_depth,0.9254169054329395,1.0,0.794151246547699
cosine_depth,PROTEINS,MatrixRes,GCNConv,3,B5,identity,20260507_085525,cosine_depth,0.9150388315320015,1.0000001192092896,0.7778388261795044
cosine_depth,PROTEINS,MatrixRes,GCNConv,3,B6,identity,20260507_090444,cosine_depth,0.9084724560379982,1.0000001192092896,0.7503260970115662
cosine_depth,PROTEINS,MatrixRes,GCNConv,3,B7,identity,20260507_091123,cosine_depth,0.9176032990217209,1.0,0.7685868740081787
cosine_depth,PROTEINS,MatrixRes,GCNConv,3,B8,identity,20260507_092043,cosine_depth,0.9196332953870296,1.0,0.7816000580787659
cosine_depth,PROTEINS,MatrixRes,GCNConv,4,B1,identity,20260507_083227,cosine_depth,0.8330627493560314,1.0,0.6036074757575989
cosine_depth,PROTEINS,MatrixRes,GCNConv,4,B2,identity,20260507_083520,cosine_depth,0.9391380585730076,1.000000238418579,0.8471823930740356
cosine_depth,PROTEINS,MatrixRes,GCNConv,4,B3,identity,20260506_222142,cosine_depth,0.9339345991611481,1.0000001192092896,0.8258554339408875
cosine_depth,PROTEINS,MatrixRes,GCNConv,4,B3,identity,20260507_084012,cosine_depth,0.9339362382888794,1.0,0.8258528709411621
cosine_depth,PROTEINS,MatrixRes,GCNConv,4,B4,identity,20260507_084644,cosine_depth,0.9148957580327988,1.0,0.7680659294128418
cosine_depth,PROTEINS,MatrixRes,GCNConv,4,B5,identity,20260507_085419,cosine_depth,0.9394853748381138,1.000000238418579,0.8385969996452332
cosine_depth,PROTEINS,MatrixRes,GCNConv,4,B6,identity,20260507_090504,cosine_depth,0.9218767024576664,1.0000001192092896,0.7869700193405151
cosine_depth,PROTEINS,MatrixRes,GCNConv,4,B7,identity,20260507_091019,cosine_depth,0.9296205416321754,1.0000001192092896,0.8105856776237488
cosine_depth,PROTEINS,MatrixRes,GCNConv,4,B8,identity,20260507_091919,cosine_depth,0.932365033775568,1.0000001192092896,0.8054779767990112
